 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Período:2017
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"Y04   Agressao p/meio de forca corporal";-;-;-;-;-;-;-;4;5;12;11;11;9;6;9;6;7;2;4;6;3;2;97
"Y05   Agressao sexual p/meio de forca fisica";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y06   Negligencia e abandono";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"Y07   Outr sindr de maus tratos";1;-;-;-;2;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;5
"Y08   Agressao p/outr meios espec";-;-;-;-;-;-;-;-;1;1;-;-;-;1;2;-;1;-;-;-;-;-;6
"Y09   Agressao p/meios NE";-;-;-;-;1;1;-;5;19;20;33;19;19;12;23;15;9;7;5;1;4;16;209
"Y10   Env analg antipir antireum n-opiac int n det";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2
"Y11   Env antic sed hipn antip psic NCOP int n det";-;-;-;-;-;-;-;1;-;-;3;-;-;1;2;2;-;1;-;-;-;-;10
"Y12   Envenen narcot psicodislept NCOP int n det";-;-;-;-;-;-;-;2;2;3;-;1;2;1;1;-;-;-;-;-;-;1;13
"Y14   Env out drog med subst biolog e NE int n det";-;-;-;-;-;-;-;3;1;-;3;2;1;1;1;3;3;1;-;-;3;-;22
"Y15   Envenen alcool intencao nao determinada";-;-;-;-;-;-;-;-;1;2;1;1;3;-;6;4;1;1;1;-;-;-;21
"Y16   Env solv org hidrocarb halog vap int n det";-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;3
"Y17   Envenen outr gases vapores intenc n det";-;-;-;-;-;-;-;1;-;1;-;-;1;1;-;-;-;-;1;-;-;-;5
"Y18   Envenen pesticidas intencao nao determinada";-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;1;1;1;1;-;-;8
"Y19   Env out prod quim subst noc e NE int n det";-;-;-;-;-;-;-;5;6;1;4;4;5;2;3;1;1;3;1;-;2;-;38
"Y20   Enforc estrang sufoc intenc nao determinada";-;1;5;-;-;-;1;12;22;25;20;18;24;19;7;16;8;5;4;3;4;10;204
"Y21   Afogamento submersao intenc nao determinada";-;-;-;-;4;1;2;13;10;7;8;18;7;3;8;4;4;3;1;1;-;6;100
"Y22   Disparo de pistola intencao nao determinada";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y24   Disparo outr arma fogo e NE intenc nao det";-;-;-;-;-;-;3;68;61;39;35;30;21;11;16;7;8;2;2;-;1;10;314
"Y26   Exposicao fumaca fogo chamas intenc n det";-;-;-;-;3;-;-;1;3;-;2;5;-;4;1;4;1;6;1;-;1;-;32
"Y27   Exposic vapor agua gas obj quente int n det";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Y28   Contato obj cortante penetrante intenc n det";-;-;-;-;1;-;-;9;18;6;13;9;9;5;4;5;4;4;2;1;2;2;94
"Y29   Contato obj contundente intenc n det";-;-;2;-;3;-;2;23;42;39;49;41;58;56;60;53;53;41;32;23;70;21;668
"Y30   Queda salto empurr lugar elev intenc n det";-;-;-;-;-;-;1;1;1;-;6;4;4;4;6;6;5;5;4;4;6;-;57
"Y32   Impacto veic a motor intenc nao determinada";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;3
"Y33   Outr fatos ou eventos espec intenc n det";-;-;1;-;-;-;-;-;-;4;4;3;2;2;2;1;1;1;1;1;1;1;25
"Y34   Fatos ou eventos NE e intenc nao determinada";2;1;5;-;8;2;5;20;28;34;46;50;64;64;73;66;77;63;63;72;235;18;996
"Y35   Intervencao legal";-;-;1;-;-;-;2;112;84;39;28;23;8;6;2;-;-;-;-;-;-;6;311
"Y40   Antibioticos sistemicos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"Y42   Hormonios subst sintet antagonistas NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;2
"Y43   Subst de acao prim sistemica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"Y44   Subst farm atuam prim s/constit sangue";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;-;2;-;7
"Y45   Subst analges antipiret e antiinflamatorias";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;3;-;6
"Y47   Sedativos hipnoticos e tranquilizantes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;2
"Y48   Anestesicos e gases terapeuticos";-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;3
"Y49   Subst psicotropicas NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;3
"Y57   Outr drogas e medicamentos e as NE";-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;1;2;-;1;2;3;-;12
"Y59   Outr vacinas e subst biologicas e as NE";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y60   Cort punc perf hemorr acid cuid med cirurg";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"Y65   Outr acid durante prest cuid medic cirurg";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"Y69   Acid NE durante prest cuidado medic cirurg";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;2
"Y70   Disp anestesiologia assoc incid adversos";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y71   Disp cardiovasculares assoc incid adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;3
"Y72   Disp utiliz otorrino assoc incid adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Y82   Outr disp assoc incidentes adversos e os NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Y83   Reac anorm compl tard interv cirurg s/acid";-;-;2;-;3;1;3;1;4;3;6;10;9;11;11;20;37;30;33;43;98;1;326
"Y84   Reac anorm compl tard out proc med s/acid";-;-;2;-;1;-;-;-;1;1;-;-;1;1;1;1;3;7;3;4;4;-;30
"Y85   Sequelas de acid transp";-;-;-;-;-;-;-;-;-;1;-;1;1;-;2;-;-;-;1;1;1;-;8
"Y86   Sequelas de outr acid";-;-;-;-;-;-;1;-;-;-;-;-;-;-;3;1;4;4;1;-;11;-;25
"Y87   Seq lesao autopr inten agress fato int indet";-;-;-;-;-;-;-;1;1;-;-;3;1;2;3;3;2;-;-;-;4;-;20
"Y88   Sequelas cuid med cirurg consid causa ext";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;3;2;2;10;-;20
"Y89   Sequelas de outr causas externas";-;-;-;-;-;-;-;-;-;1;1;2;3;1;2;2;2;1;2;-;4;-;21
"Total";3366;1333;1980;1;985;499;652;2487;3507;3676;4800;6256;7947;10901;15488;20479;25735;28779;30203;32864;92152;663;294753
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
