 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Período:2010
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"X74   Lesao autopr intenc disp outr arma fogo e NE";-;-;-;-;-;-;2;9;16;20;21;12;18;11;16;8;12;6;3;3;4;1;162
"X75   Lesao autoprov intenc p/disp explosivos";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"X76   Lesao autoprov intenc fumaca fogo e chamas";-;-;-;-;-;-;-;2;6;7;5;8;11;15;4;5;4;2;3;1;2;-;75
"X78   Lesao autoprov intenc obj cortante  penetr";-;-;-;-;-;-;1;1;3;2;6;3;9;5;3;3;1;2;2;1;3;-;45
"X79   Lesao autoprov intenc p/objeto contundente";-;-;-;-;-;-;-;1;6;2;9;2;-;3;1;4;1;1;1;-;1;-;32
"X80   Lesao autoprov intenc precip lugar elevado";-;-;-;-;-;-;4;7;10;23;21;20;11;14;15;10;9;4;-;-;6;-;154
"X81   Lesao autoprov intenc precip perm obj movim";-;-;-;-;-;-;-;-;1;1;2;1;2;1;-;-;-;-;-;-;-;-;8
"X82   Lesao autoprov intenc impacto veic a motor";-;-;-;-;-;-;-;3;3;3;4;-;2;3;2;-;1;-;-;-;-;-;21
"X83   Lesao autoprov intenc p/outr meios espec";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"X84   Lesao autoprov intenc p/meios NE";-;-;-;-;-;-;-;3;4;7;8;10;8;5;4;3;1;5;1;-;-;2;61
"X85   Agressao meio drog medic e subst biologicas";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X87   Agressao p/pesticidas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"X90   Agressao prod quimicos e subst nocivas NE";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;2
"X91   Agressao enforc estrangulamento sufocacao";3;-;-;-;-;2;8;11;23;29;23;10;10;14;9;9;2;2;1;4;2;12;174
"X92   Agressao p/meio de afogamento e submersao";-;-;-;-;2;-;-;1;1;2;3;2;1;-;-;-;-;-;1;1;-;-;14
"X93   Agressao disparo de arma de fogo de mao";-;-;-;-;-;-;1;32;58;55;45;26;15;15;14;11;3;1;3;1;-;7;287
"X94   Agressao disparo arma fogo de maior calibre";-;-;-;-;-;-;-;2;5;9;3;-;1;3;1;-;-;-;-;-;-;-;24
"X95   Agressao disparo outr arma de fogo ou NE";-;-;1;-;3;3;22;377;631;624;456;359;240;151;102;52;39;12;14;3;5;64;3158
"X97   Agressao p/meio de fumaca fogo e chamas";-;-;2;-;-;-;-;-;1;6;7;3;6;4;1;1;2;-;1;-;1;7;42
"X99   Agressao objeto cortante ou penetrante";-;-;-;-;-;3;7;59;127;127;139;126;98;80;54;34;25;13;7;7;7;28;941
"Y00   Agressao p/meio de um objeto contundente";1;-;1;2;3;4;9;48;73;72;77;64;57;48;49;42;24;12;18;13;22;31;670
"Y01   Agressao p/meio projecao de um lugar elevado";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y02   Agressao proj coloc vitima obj movimento";-;-;-;-;-;-;-;-;2;-;2;-;-;1;-;-;-;-;-;-;-;2;7
"Y03   Agressao p/meio de impacto veic a motor";-;-;-;-;-;1;-;-;1;1;3;6;7;2;7;2;1;1;1;-;2;4;39
"Y04   Agressao p/meio de forca corporal";-;-;-;-;2;-;-;4;8;11;9;13;13;10;4;7;5;1;2;2;1;1;93
"Y05   Agressao sexual p/meio de forca fisica";-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;3
"Y06   Negligencia e abandono";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"Y07   Outr sindr de maus tratos";1;-;3;-;2;-;1;-;2;1;3;-;2;3;2;-;-;-;-;-;1;1;22
"Y08   Agressao p/outr meios espec";-;-;-;-;-;-;-;2;2;3;1;4;3;3;-;-;-;-;-;-;-;-;18
"Y09   Agressao p/meios NE";1;-;1;-;-;2;-;27;40;47;45;34;31;29;27;20;5;9;2;5;7;18;350
"Y11   Env antic sed hipn antip psic NCOP int n det";-;-;-;-;-;-;-;1;-;1;-;2;1;2;1;1;1;-;-;-;-;-;10
"Y12   Envenen narcot psicodislept NCOP int n det";-;-;-;-;-;-;1;3;2;4;1;1;1;1;-;-;-;-;1;-;-;-;15
"Y14   Env out drog med subst biolog e NE int n det";-;-;-;-;-;-;-;-;-;1;-;2;1;1;-;-;-;-;1;1;1;-;8
"Y15   Envenen alcool intencao nao determinada";-;-;-;-;-;-;-;1;2;1;1;2;3;-;2;-;-;-;-;-;-;-;12
"Y17   Envenen outr gases vapores intenc n det";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;2
"Y18   Envenen pesticidas intencao nao determinada";-;-;-;-;-;-;-;-;1;-;3;3;2;1;1;-;-;-;-;-;1;-;12
"Y19   Env out prod quim subst noc e NE int n det";-;-;-;-;-;1;-;5;3;5;3;4;3;1;6;5;-;-;1;2;-;1;40
"Y20   Enforc estrang sufoc intenc nao determinada";-;-;3;-;1;1;2;9;17;16;20;24;14;11;11;3;5;2;2;1;6;7;155
"Y21   Afogamento submersao intenc nao determinada";-;-;1;-;3;1;16;21;23;14;19;18;14;12;8;4;7;2;3;2;2;27;197
"Y22   Disparo de pistola intencao nao determinada";-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;3
"Y23   Disparo arma fogo maior calibre intenc n det";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y24   Disparo outr arma fogo e NE intenc nao det";-;-;-;-;-;2;3;19;38;29;22;14;10;6;3;2;-;1;1;-;-;5;155
"Y26   Exposicao fumaca fogo chamas intenc n det";-;-;1;-;1;1;-;-;1;5;5;3;5;5;5;5;1;1;1;4;2;2;48
"Y28   Contato obj cortante penetrante intenc n det";-;-;-;-;1;-;-;5;8;8;9;4;6;6;7;3;3;4;1;2;-;4;71
"Y29   Contato obj contundente intenc n det";-;1;4;-;3;2;5;19;33;51;49;47;58;48;60;50;42;25;22;25;53;26;623
"Y30   Queda salto empurr lugar elev intenc n det";-;-;2;-;1;1;1;4;4;4;6;4;5;8;14;9;12;3;16;12;43;-;149
"Y31   Queda perman corrida obj mov intenc n det";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;1;-;-;-;-;4
"Y32   Impacto veic a motor intenc nao determinada";-;-;-;-;1;-;1;-;-;1;1;1;-;-;-;-;-;1;-;-;1;-;7
"Y33   Outr fatos ou eventos espec intenc n det";-;-;-;-;1;-;-;3;-;5;1;3;1;1;2;1;-;-;1;-;1;1;21
"Y34   Fatos ou eventos NE e intenc nao determinada";-;-;18;-;6;6;10;46;71;65;68;63;91;79;69;55;67;37;46;48;142;36;1023
"Y35   Intervencao legal";-;-;-;-;-;-;2;45;64;36;18;11;4;3;3;-;1;-;-;-;-;4;191
"Y43   Subst de acao prim sistemica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2
"Y44   Subst farm atuam prim s/constit sangue";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;3
"Y45   Subst analges antipiret e antiinflamatorias";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;1;-;4
"Y46   Drogas anticonvulsiv e antiparkinsonianas";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"Y47   Sedativos hipnoticos e tranquilizantes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Y48   Anestesicos e gases terapeuticos";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2
"Y49   Subst psicotropicas NCOP";-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;3
"Y52   Subst que atuam prim aparelho cardiovascular";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;3
"Y54   Subst atuam prim metab agua sais min ac uric";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Y55   Subst atuam prim musc lisos esquelet ap resp";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y57   Outr drogas e medicamentos e as NE";-;-;-;-;-;1;-;-;-;-;-;-;1;-;2;1;1;1;-;1;2;-;10
"Y60   Cort punc perf hemorr acid cuid med cirurg";-;1;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;4
"Y61   Obj estranho deix acid prest cuid cirurg med";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Y65   Outr acid durante prest cuid medic cirurg";-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Y79   Disp ortopedicos assoc a incidentes adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Y83   Reac anorm compl tard interv cirurg s/acid";-;-;-;-;-;-;3;2;2;3;2;4;5;7;25;12;24;21;18;22;50;-;200
"Y84   Reac anorm compl tard out proc med s/acid";-;-;-;-;-;-;-;2;-;-;-;-;1;3;2;4;5;2;5;7;10;-;41
"Y85   Sequelas de acid transp";-;-;-;-;-;-;-;-;-;1;-;1;1;2;-;3;-;-;1;3;1;-;13
"Y86   Sequelas de outr acid";-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;1;-;-;1;1;1;-;7
"Y87   Seq lesao autopr inten agress fato int indet";-;-;1;-;-;-;-;1;2;1;2;2;-;-;2;1;1;2;1;-;3;-;19
"Y88   Sequelas cuid med cirurg consid causa ext";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;1;1;1;1;-;8
"Y89   Sequelas de outr causas externas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;1;2;-;6
"Total";3456;1436;2267;4;1111;625;920;2632;4207;4818;5491;6702;8902;12427;16163;19139;21391;23257;27274;29766;72121;842;264951
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
