 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Período:2020
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"X82   Lesao autoprov intenc impacto veic a motor";-;-;-;-;-;-;-;1;-;1;2;2;1;4;3;-;1;-;1;1;-;-;17
"X83   Lesao autoprov intenc p/outr meios espec";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;3
"X84   Lesao autoprov intenc p/meios NE";-;-;-;-;-;-;-;3;9;3;4;5;10;4;2;5;2;1;1;1;-;1;51
"X85   Agressao meio drog medic e subst biologicas";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;2
"X90   Agressao prod quimicos e subst nocivas NE";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;3
"X91   Agressao enforc estrangulamento sufocacao";2;-;2;-;1;1;3;5;13;9;16;15;13;6;9;3;6;3;2;1;5;4;119
"X92   Agressao p/meio de afogamento e submersao";-;-;-;-;-;-;-;-;1;1;-;2;-;-;-;-;-;-;-;-;-;-;4
"X93   Agressao disparo de arma de fogo de mao";-;-;-;-;1;-;3;35;59;62;38;47;33;20;10;6;5;5;2;4;1;2;333
"X94   Agressao disparo arma fogo de maior calibre";-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;1;-;-;-;-;-;-;4
"X95   Agressao disparo outr arma de fogo ou NE";-;-;-;-;2;-;1;172;255;237;227;183;142;82;49;38;22;8;3;3;1;23;1448
"X96   Agressao p/meio de material explosivo";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X97   Agressao p/meio de fumaca fogo e chamas";-;-;-;-;-;-;-;3;3;4;2;5;4;2;-;2;1;1;-;-;-;7;34
"X98   Agressao vapor agua gases ou objetos quentes";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"X99   Agressao objeto cortante ou penetrante";-;-;1;-;1;2;2;34;63;84;109;100;80;61;47;44;22;14;8;9;6;14;701
"Y00   Agressao p/meio de um objeto contundente";-;-;2;-;2;-;1;8;37;30;33;35;38;34;30;27;14;10;6;3;5;9;324
"Y01   Agressao p/meio projecao de um lugar elevado";-;-;-;-;-;-;-;-;1;1;1;-;1;-;-;-;-;-;1;1;-;-;6
"Y03   Agressao p/meio de impacto veic a motor";-;-;-;-;1;-;-;-;-;1;1;-;2;1;1;1;2;-;1;-;1;1;13
"Y04   Agressao p/meio de forca corporal";-;-;2;-;-;-;-;4;9;12;12;22;16;13;8;4;5;2;1;2;1;3;116
"Y05   Agressao sexual p/meio de forca fisica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2
"Y06   Negligencia e abandono";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"Y07   Outr sindr de maus tratos";-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;5
"Y08   Agressao p/outr meios espec";-;-;-;-;-;-;-;-;-;-;-;2;1;-;2;-;1;-;-;-;-;-;6
"Y09   Agressao p/meios NE";-;-;-;-;3;-;-;4;14;14;13;16;15;10;15;14;8;2;3;3;-;3;137
"Y10   Env analg antipir antireum n-opiac int n det";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"Y11   Env antic sed hipn antip psic NCOP int n det";-;-;-;-;-;-;-;2;-;1;1;1;1;1;-;-;-;-;1;-;-;-;8
"Y12   Envenen narcot psicodislept NCOP int n det";-;-;-;-;-;-;-;5;6;8;5;8;2;5;2;3;1;-;-;-;-;-;45
"Y14   Env out drog med subst biolog e NE int n det";-;-;-;-;-;-;-;2;3;3;3;1;1;3;1;3;1;2;2;1;2;-;28
"Y15   Envenen alcool intencao nao determinada";-;-;1;-;-;-;-;1;-;3;3;2;1;-;1;2;1;-;-;1;3;-;19
"Y16   Env solv org hidrocarb halog vap int n det";-;-;-;-;-;-;-;1;2;-;-;-;-;-;1;-;-;-;-;-;-;-;4
"Y17   Envenen outr gases vapores intenc n det";-;-;-;-;-;-;-;-;-;1;1;1;2;-;1;-;-;-;2;-;-;-;8
"Y18   Envenen pesticidas intencao nao determinada";-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;2;-;-;-;1;-;-;7
"Y19   Env out prod quim subst noc e NE int n det";-;-;-;-;-;-;-;8;13;9;8;7;4;2;2;3;-;2;4;1;-;-;63
"Y20   Enforc estrang sufoc intenc nao determinada";-;-;-;-;1;2;3;17;49;48;47;41;48;30;35;20;11;14;7;6;8;8;395
"Y21   Afogamento submersao intenc nao determinada";-;-;1;-;5;-;1;7;7;5;2;4;7;2;8;4;2;2;1;3;1;1;63
"Y22   Disparo de pistola intencao nao determinada";-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;3
"Y23   Disparo arma fogo maior calibre intenc n det";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y24   Disparo outr arma fogo e NE intenc nao det";-;-;-;-;-;-;3;88;121;70;96;74;56;40;22;13;7;9;5;3;3;15;625
"Y26   Exposicao fumaca fogo chamas intenc n det";-;-;-;-;1;-;-;-;-;2;1;5;2;7;9;3;2;3;1;1;1;5;43
"Y27   Exposic vapor agua gas obj quente int n det";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y28   Contato obj cortante penetrante intenc n det";-;-;-;-;-;-;1;11;25;28;26;29;23;24;14;5;4;4;4;2;4;1;205
"Y29   Contato obj contundente intenc n det";-;1;7;-;4;6;4;41;69;58;82;66;97;99;100;113;109;88;76;70;230;21;1341
"Y30   Queda salto empurr lugar elev intenc n det";-;-;-;-;-;-;-;1;-;2;5;4;6;5;8;3;11;12;8;4;10;1;80
"Y31   Queda perman corrida obj mov intenc n det";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2;1;-;1;-;6
"Y32   Impacto veic a motor intenc nao determinada";-;-;-;-;-;-;-;-;-;1;3;-;-;-;-;-;-;1;-;-;-;-;5
"Y33   Outr fatos ou eventos espec intenc n det";-;-;-;-;-;-;-;-;-;1;1;1;1;1;-;-;-;1;3;-;3;-;12
"Y34   Fatos ou eventos NE e intenc nao determinada";1;1;7;-;4;1;3;24;58;54;85;87;85;88;103;92;105;104;86;90;235;30;1343
"Y35   Intervencao legal";-;-;-;-;-;-;1;22;31;27;21;16;6;4;2;4;-;-;-;-;-;1;135
"Y40   Antibioticos sistemicos";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"Y42   Hormonios subst sintet antagonistas NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"Y43   Subst de acao prim sistemica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"Y44   Subst farm atuam prim s/constit sangue";-;-;-;-;-;-;-;-;-;-;2;-;1;1;1;1;3;3;3;3;3;-;21
"Y45   Subst analges antipiret e antiinflamatorias";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;3;1;1;1;3;-;11
"Y47   Sedativos hipnoticos e tranquilizantes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"Y48   Anestesicos e gases terapeuticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"Y49   Subst psicotropicas NCOP";-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;2;-;-;5
"Y52   Subst que atuam prim aparelho cardiovascular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"Y57   Outr drogas e medicamentos e as NE";-;-;1;-;-;-;-;-;2;1;-;-;-;1;2;-;2;3;1;1;3;-;17
"Y60   Cort punc perf hemorr acid cuid med cirurg";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2
"Y70   Disp anestesiologia assoc incid adversos";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y71   Disp cardiovasculares assoc incid adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Y75   Disp utiliz neurolog assoc incid adversos";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"Y79   Disp ortopedicos assoc a incidentes adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3
"Y83   Reac anorm compl tard interv cirurg s/acid";-;-;1;-;1;1;3;2;1;-;3;8;7;11;11;20;29;44;39;36;97;-;314
"Y84   Reac anorm compl tard out proc med s/acid";-;-;-;-;-;-;-;-;-;-;1;-;-;2;3;4;2;4;3;2;13;-;34
"Y85   Sequelas de acid transp";-;-;-;-;-;1;-;-;-;-;1;-;1;2;1;3;1;1;1;1;1;-;14
"Y86   Sequelas de outr acid";-;-;-;-;-;-;-;1;1;-;-;1;-;1;2;3;1;1;-;1;14;-;26
"Y87   Seq lesao autopr inten agress fato int indet";-;-;-;-;-;-;-;2;-;-;1;2;4;4;2;-;2;3;1;1;4;-;26
"Y88   Sequelas cuid med cirurg consid causa ext";-;-;-;-;-;-;-;-;1;-;-;1;-;-;2;2;4;-;2;1;5;-;18
"Y89   Sequelas de outr causas externas";-;-;-;-;1;-;-;1;-;-;1;2;3;4;1;-;2;-;1;3;4;-;23
"Total";2776;1102;1580;1;682;364;544;2185;3858;4060;5423;7337;9811;12822;17674;24309;31874;36854;38682;38869;108367;461;349635
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
