 Mortalidade - Brasil;;;;;;;;;;;;;;;;;;;;;;;
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det;;;;;;;;;;;;;;;;;;;;;;;
Unidade da Federação: São Paulo;;;;;;;;;;;;;;;;;;;;;;;
Período:2016;;;;;;;;;;;;;;;;;;;;;;;
Categoria CID-10;0 a 6 dias;7 a 27 dias;28 a 364 dias;Menor 1 ano (ign);1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 24 anos;25 a 29 anos;30 a 34 anos;35 a 39 anos;40 a 44 anos;45 a 49 anos;50 a 54 anos;55 a 59 anos;60 a 64 anos;65 a 69 anos;70 a 74 anos;75 a 79 anos;80 anos e mais;Idade ignorada;Total
Y08   Agressao p/outr meios espec;-;-;-;-;-;-;-;1;4;1;2;4;3;1;3;3;-;-;-;-;-;-;22
Y09   Agressao p/meios NE;1;-;-;-;1;-;3;20;27;17;24;29;24;20;17;12;10;5;5;5;4;16;240
Y10   Env analg antipir antireum n-opiac int n det;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;1;-;-;4
Y11   Env antic sed hipn antip psic NCOP int n det;-;-;-;-;-;-;-;1;-;-;1;-;1;1;1;2;-;-;-;-;-;-;7
Y12   Envenen narcot psicodislept NCOP int n det;-;-;-;-;-;-;-;4;1;1;-;2;-;-;-;-;-;-;-;-;-;-;8
Y14   Env out drog med subst biolog e NE int n det;-;-;-;-;-;-;-;2;1;2;2;2;1;2;-;-;-;2;1;1;3;-;19
Y15   Envenen alcool intencao nao determinada;-;-;-;-;-;-;-;-;-;1;1;1;2;1;2;2;1;1;-;-;-;-;12
Y16   Env solv org hidrocarb halog vap int n det;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
Y17   Envenen outr gases vapores intenc n det;-;-;-;-;-;-;-;1;-;1;-;-;-;1;1;-;-;-;-;-;-;-;4
Y18   Envenen pesticidas intencao nao determinada;-;-;-;-;-;-;1;-;-;1;-;3;-;-;-;2;-;-;-;-;-;-;7
Y19   Env out prod quim subst noc e NE int n det;-;-;-;-;-;-;-;2;1;3;9;1;1;-;3;2;1;-;-;1;-;-;24
Y20   Enforc estrang sufoc intenc nao determinada;1;-;5;-;-;2;-;4;21;21;17;21;20;14;15;12;8;2;3;5;2;5;178
Y21   Afogamento submersao intenc nao determinada;-;-;1;-;-;1;2;4;11;10;8;4;10;6;7;3;2;1;2;1;-;5;78
Y22   Disparo de pistola intencao nao determinada;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
Y24   Disparo outr arma fogo e NE intenc nao det;-;-;-;-;-;-;5;70;64;37;30;27;18;14;10;12;6;2;1;1;-;12;309
Y25   Contato c/material explosivo intenc n det;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
Y26   Exposicao fumaca fogo chamas intenc n det;-;-;-;-;-;-;-;2;1;1;3;6;3;3;3;2;-;3;1;1;1;1;31
Y27   Exposic vapor agua gas obj quente int n det;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;2
Y28   Contato obj cortante penetrante intenc n det;-;-;-;-;-;-;-;6;7;5;8;8;9;5;10;2;3;1;1;2;2;7;76
Y29   Contato obj contundente intenc n det;-;-;2;-;4;-;8;25;40;49;49;50;57;44;61;57;37;30;31;25;51;19;639
Y30   Queda salto empurr lugar elev intenc n det;-;-;-;-;-;-;-;1;-;-;2;1;1;4;-;2;1;2;3;-;-;1;18
Y32   Impacto veic a motor intenc nao determinada;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
Y33   Outr fatos ou eventos espec intenc n det;-;-;-;-;-;-;-;1;-;1;1;3;1;-;2;1;3;1;-;1;2;1;18
Y34   Fatos ou eventos NE e intenc nao determinada;-;2;12;-;5;3;4;18;31;27;41;50;53;58;64;63;55;55;48;66;169;29;853
Y35   Intervencao legal;-;-;-;-;-;-;3;88;65;33;36;9;6;6;2;-;-;-;1;-;-;5;254
Y40   Antibioticos sistemicos;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2
Y43   Subst de acao prim sistemica;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
Y44   Subst farm atuam prim s/constit sangue;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;3;5;-;10
Y45   Subst analges antipiret e antiinflamatorias;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;2;2;-;7
Y46   Drogas anticonvulsiv e antiparkinsonianas;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
Y48   Anestesicos e gases terapeuticos;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
Y49   Subst psicotropicas NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
Y57   Outr drogas e medicamentos e as NE;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;1;2;1;5;-;4;-;16
Y59   Outr vacinas e subst biologicas e as NE;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
Y60   Cort punc perf hemorr acid cuid med cirurg;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2
Y73   Disp usados gastroent urolog assoc incid adv;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
Y74   Disp gerais uso hosp pessoal assoc incid adv;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
Y79   Disp ortopedicos assoc a incidentes adversos;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
Y83   Reac anorm compl tard interv cirurg s/acid;-;-;8;-;2;-;2;3;2;3;9;11;9;10;12;19;32;43;40;43;93;-;341
Y84   Reac anorm compl tard out proc med s/acid;-;-;1;-;-;-;-;1;-;-;-;-;-;1;2;1;1;2;2;7;7;-;25
Y85   Sequelas de acid transp;-;-;-;-;-;-;-;2;1;-;1;-;1;-;2;1;2;-;3;1;1;-;15
Y86   Sequelas de outr acid;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;1;-;2;5;4;15;-;30
Y87   Seq lesao autopr inten agress fato int indet;-;-;-;-;-;-;-;-;-;3;1;3;1;2;1;4;2;1;2;-;6;1;27
Y88   Sequelas cuid med cirurg consid causa ext;-;-;-;-;2;-;-;-;-;-;-;-;-;1;2;2;-;4;1;2;3;-;17
Y89   Sequelas de outr causas externas;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;4;2;2;1;1;1;-;14
Total;3308;1303;2054;2;1014;485;680;2585;3526;3958;5052;6589;8167;11516;16327;21536;25829;28804;29554;32949;90412;709;296359
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM;;;;;;;;;;;;;;;;;;;;;;;
 Nota:;;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;;
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram;;;;;;;;;;;;;;;;;;;;;;;
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento;;;;;;;;;;;;;;;;;;;;;;;
" ""Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011"".";;;;;;;;;;;;;;;;;;;;;;;
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.;;;;;;;;;;;;;;;;;;;;;;;
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.;;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;;
