 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Período:2012
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"X77   Lesao autopr int vapor agua gas  obj quent";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"X78   Lesao autoprov intenc obj cortante  penetr";-;-;-;-;-;-;-;1;1;3;5;4;5;3;7;6;4;2;3;-;2;-;46
"X79   Lesao autoprov intenc p/objeto contundente";-;-;-;-;-;-;-;3;-;4;5;10;5;3;4;-;1;2;1;-;2;4;44
"X80   Lesao autoprov intenc precip lugar elevado";-;-;-;-;-;-;1;11;15;11;16;17;13;14;18;5;9;6;3;6;7;1;153
"X81   Lesao autoprov intenc precip perm obj movim";-;-;-;-;-;-;-;-;1;-;-;-;4;-;-;-;-;1;-;-;-;1;7
"X82   Lesao autoprov intenc impacto veic a motor";-;-;-;-;-;-;-;4;4;1;3;1;2;1;3;1;2;-;-;-;-;1;23
"X83   Lesao autoprov intenc p/outr meios espec";-;-;-;-;-;-;-;-;-;2;1;1;-;1;-;-;1;1;-;-;-;-;7
"X84   Lesao autoprov intenc p/meios NE";-;-;-;-;-;-;-;1;-;4;4;2;10;3;3;2;1;1;1;2;2;1;37
"X87   Agressao p/pesticidas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"X91   Agressao enforc estrangulamento sufocacao";1;-;1;-;-;2;1;16;26;28;24;20;17;8;8;9;1;2;4;2;6;16;192
"X92   Agressao p/meio de afogamento e submersao";1;-;-;-;-;-;-;-;1;1;-;1;1;1;1;1;-;-;-;-;-;2;10
"X93   Agressao disparo de arma de fogo de mao";-;-;-;-;-;1;3;54;99;83;73;54;36;21;23;13;9;-;3;3;2;16;493
"X94   Agressao disparo arma fogo de maior calibre";-;-;-;-;-;-;-;1;2;1;1;1;-;2;-;-;-;1;-;-;-;-;9
"X95   Agressao disparo outr arma de fogo ou NE";-;-;-;-;2;1;27;479;639;599;470;359;253;178;91;57;45;27;11;11;7;90;3346
"X96   Agressao p/meio de material explosivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"X97   Agressao p/meio de fumaca fogo e chamas";-;-;-;1;-;-;-;1;4;6;9;9;2;4;2;3;-;1;-;-;-;7;49
"X99   Agressao objeto cortante ou penetrante";-;-;-;-;-;4;11;62;130;150;138;137;111;79;64;33;33;19;13;6;2;30;1022
"Y00   Agressao p/meio de um objeto contundente";1;-;4;-;5;5;3;58;83;90;98;75;61;65;41;33;29;25;20;10;27;41;774
"Y01   Agressao p/meio projecao de um lugar elevado";-;-;-;-;-;1;-;-;-;1;2;2;-;2;-;-;-;2;-;-;-;-;10
"Y02   Agressao proj coloc vitima obj movimento";-;-;-;-;-;1;-;-;1;2;-;-;-;-;1;1;-;-;-;-;-;-;6
"Y03   Agressao p/meio de impacto veic a motor";-;-;-;-;1;2;1;-;4;4;4;3;7;3;5;3;-;4;-;1;5;1;48
"Y04   Agressao p/meio de forca corporal";-;-;-;-;1;1;1;3;4;12;14;9;9;11;9;6;3;2;2;1;4;1;93
"Y05   Agressao sexual p/meio de forca fisica";-;-;-;-;-;1;1;1;-;-;-;-;1;1;-;1;-;-;-;-;-;-;6
"Y06   Negligencia e abandono";-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;4
"Y07   Outr sindr de maus tratos";-;-;-;-;3;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;5
"Y08   Agressao p/outr meios espec";-;-;1;-;-;-;-;-;2;3;2;1;3;2;3;-;-;2;-;-;-;3;22
"Y09   Agressao p/meios NE";-;-;2;-;-;1;1;12;25;32;30;27;31;18;20;15;7;5;-;4;3;20;253
"Y10   Env analg antipir antireum n-opiac int n det";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"Y11   Env antic sed hipn antip psic NCOP int n det";-;-;-;-;-;-;-;5;1;1;2;2;3;1;2;1;1;-;-;-;1;-;20
"Y12   Envenen narcot psicodislept NCOP int n det";-;-;-;-;-;-;-;4;-;5;1;-;3;-;-;1;-;-;-;-;-;-;14
"Y13   Env out subst farm sist nerv auton int n det";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"Y14   Env out drog med subst biolog e NE int n det";-;-;-;-;-;-;-;-;1;-;-;-;3;1;-;-;-;1;-;-;1;-;7
"Y15   Envenen alcool intencao nao determinada";-;-;-;-;-;-;-;-;2;-;1;5;2;-;2;-;-;-;1;1;-;-;14
"Y16   Env solv org hidrocarb halog vap int n det";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y17   Envenen outr gases vapores intenc n det";-;-;-;-;-;-;1;-;-;-;-;2;-;1;1;-;-;1;1;-;-;1;8
"Y18   Envenen pesticidas intencao nao determinada";-;-;-;-;-;-;-;-;-;-;4;-;1;1;4;2;1;1;1;2;1;-;18
"Y19   Env out prod quim subst noc e NE int n det";-;-;-;-;1;-;1;2;5;6;1;4;3;2;1;4;1;1;-;1;1;-;34
"Y20   Enforc estrang sufoc intenc nao determinada";-;1;4;-;-;1;3;3;18;21;14;15;12;9;7;6;9;6;2;3;1;8;143
"Y21   Afogamento submersao intenc nao determinada";-;-;-;-;2;6;7;27;20;14;19;28;15;13;13;8;8;5;2;1;1;19;208
"Y22   Disparo de pistola intencao nao determinada";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;2
"Y23   Disparo arma fogo maior calibre intenc n det";-;-;-;-;-;-;-;-;2;-;2;-;-;1;-;-;-;-;-;-;-;-;5
"Y24   Disparo outr arma fogo e NE intenc nao det";-;-;-;-;-;-;1;35;39;23;23;25;14;9;5;5;4;-;-;1;-;9;193
"Y25   Contato c/material explosivo intenc n det";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y26   Exposicao fumaca fogo chamas intenc n det";-;-;-;-;1;-;-;-;3;2;3;4;1;2;4;-;1;3;1;1;-;-;26
"Y28   Contato obj cortante penetrante intenc n det";-;-;-;-;-;-;-;5;18;7;3;9;7;6;2;6;6;4;2;2;-;2;79
"Y29   Contato obj contundente intenc n det";-;-;7;-;9;1;8;26;45;44;43;56;50;50;56;61;38;37;28;29;74;27;689
"Y30   Queda salto empurr lugar elev intenc n det";1;-;1;-;-;-;-;-;3;6;2;6;4;4;5;10;4;3;4;7;16;-;76
"Y31   Queda perman corrida obj mov intenc n det";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Y32   Impacto veic a motor intenc nao determinada";-;-;-;-;-;-;-;-;1;2;1;-;1;-;-;-;-;-;1;-;-;-;6
"Y33   Outr fatos ou eventos espec intenc n det";-;-;-;-;-;-;-;-;4;1;6;-;2;-;1;3;-;-;1;-;1;2;21
"Y34   Fatos ou eventos NE e intenc nao determinada";3;1;5;-;5;3;4;16;30;30;53;40;53;42;48;33;35;35;29;45;137;26;673
"Y35   Intervencao legal";-;-;-;-;-;-;4;77;52;27;23;14;8;1;2;-;1;1;1;1;-;10;222
"Y40   Antibioticos sistemicos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;3
"Y42   Hormonios subst sintet antagonistas NCOP";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y43   Subst de acao prim sistemica";-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;3
"Y44   Subst farm atuam prim s/constit sangue";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;3
"Y45   Subst analges antipiret e antiinflamatorias";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"Y46   Drogas anticonvulsiv e antiparkinsonianas";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y49   Subst psicotropicas NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"Y54   Subst atuam prim metab agua sais min ac uric";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Y57   Outr drogas e medicamentos e as NE";-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;1;1;3;2;3;-;13
"Y58   Vacinas bacter";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y60   Cort punc perf hemorr acid cuid med cirurg";-;-;-;-;1;1;-;-;-;-;-;1;1;2;-;1;-;-;-;-;-;-;7
"Y61   Obj estranho deix acid prest cuid cirurg med";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"Y63   Erros dosagem prest cuidados med e cirurg";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"Y72   Disp utiliz otorrino assoc incid adversos";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"Y82   Outr disp assoc incidentes adversos e os NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Y83   Reac anorm compl tard interv cirurg s/acid";-;-;-;-;2;-;1;1;3;9;4;6;16;7;11;30;12;29;31;31;46;-;239
"Y84   Reac anorm compl tard out proc med s/acid";-;-;-;-;-;1;-;-;-;-;-;-;1;1;1;3;2;2;1;6;8;-;26
"Y85   Sequelas de acid transp";-;-;-;-;-;-;-;-;2;2;-;2;-;3;1;2;2;2;-;2;2;-;20
"Y86   Sequelas de outr acid";-;-;-;-;-;-;-;-;1;-;3;3;-;1;4;1;1;2;3;3;9;-;31
"Y87   Seq lesao autopr inten agress fato int indet";-;-;-;-;-;-;-;1;2;1;2;2;1;3;1;3;-;1;2;3;3;-;25
"Y88   Sequelas cuid med cirurg consid causa ext";-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;1;1;-;1;4;-;10
"Y89   Sequelas de outr causas externas";-;-;-;-;-;-;-;-;1;2;-;-;2;1;2;1;-;1;4;1;4;-;19
"Total";3539;1350;2228;1;1032;651;822;2988;4248;4657;5583;6605;8796;11955;15755;19908;22099;24159;26547;29977;76627;905;270432
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
