 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Período:2011
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"X81   Lesao autoprov intenc precip perm obj movim";-;-;-;-;-;-;-;1;1;-;1;3;-;-;1;-;-;-;-;-;-;-;7
"X82   Lesao autoprov intenc impacto veic a motor";-;-;-;-;-;-;-;1;1;3;2;2;1;-;1;-;1;-;1;1;-;1;15
"X83   Lesao autoprov intenc p/outr meios espec";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2
"X84   Lesao autoprov intenc p/meios NE";-;-;-;-;-;-;-;1;6;3;13;7;9;9;11;-;3;-;4;3;1;-;70
"X85   Agressao meio drog medic e subst biologicas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"X88   Agressao p/meio de gases e vapores";-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"X90   Agressao prod quimicos e subst nocivas NE";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;3
"X91   Agressao enforc estrangulamento sufocacao";-;-;-;-;1;-;4;12;18;25;18;19;11;10;9;6;4;1;2;1;2;20;163
"X92   Agressao p/meio de afogamento e submersao";-;-;-;-;1;-;-;-;2;1;3;1;1;-;-;-;-;1;-;-;-;2;12
"X93   Agressao disparo de arma de fogo de mao";-;-;1;-;-;-;2;32;77;85;58;40;33;21;13;12;7;2;1;-;2;13;399
"X94   Agressao disparo arma fogo de maior calibre";-;-;-;-;-;-;-;2;3;2;3;1;-;1;-;1;-;1;-;-;-;1;15
"X95   Agressao disparo outr arma de fogo ou NE";-;-;-;-;-;7;15;362;549;531;425;312;210;144;76;61;45;29;11;9;4;58;2848
"X97   Agressao p/meio de fumaca fogo e chamas";-;-;-;-;1;-;1;1;3;6;3;4;3;3;2;3;-;-;3;1;-;8;42
"X98   Agressao vapor agua gases ou objetos quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"X99   Agressao objeto cortante ou penetrante";-;-;-;-;1;2;3;59;113;161;156;120;98;60;56;46;22;19;10;1;7;18;952
"Y00   Agressao p/meio de um objeto contundente";1;-;2;-;8;7;6;46;78;72;104;84;60;75;50;41;25;14;10;4;12;41;740
"Y01   Agressao p/meio projecao de um lugar elevado";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;2
"Y02   Agressao proj coloc vitima obj movimento";-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;1;-;-;-;-;1;5
"Y03   Agressao p/meio de impacto veic a motor";-;-;-;-;1;2;1;2;3;3;5;3;7;-;3;2;1;1;1;-;1;-;36
"Y04   Agressao p/meio de forca corporal";-;-;1;-;-;-;-;1;2;6;12;14;10;10;8;6;3;3;1;3;1;3;84
"Y06   Negligencia e abandono";3;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;6
"Y07   Outr sindr de maus tratos";-;1;8;-;1;-;-;-;-;1;2;-;2;-;1;-;-;2;-;-;-;1;19
"Y08   Agressao p/outr meios espec";-;-;-;-;-;-;-;-;1;3;4;1;5;-;-;-;-;2;1;-;1;-;18
"Y09   Agressao p/meios NE";1;-;1;-;-;1;7;31;34;39;33;32;36;17;20;17;12;11;5;3;2;14;316
"Y10   Env analg antipir antireum n-opiac int n det";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y11   Env antic sed hipn antip psic NCOP int n det";-;-;-;-;-;-;-;-;1;-;2;1;2;1;-;5;-;-;-;-;-;-;12
"Y12   Envenen narcot psicodislept NCOP int n det";-;-;-;-;-;-;-;3;1;4;2;1;1;1;-;-;-;-;-;-;-;-;13
"Y14   Env out drog med subst biolog e NE int n det";-;-;-;-;-;-;-;-;1;2;3;-;1;1;-;-;1;1;3;5;1;-;19
"Y15   Envenen alcool intencao nao determinada";-;-;-;-;-;-;-;-;1;4;4;1;2;-;4;2;1;-;-;-;1;1;21
"Y16   Env solv org hidrocarb halog vap int n det";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Y17   Envenen outr gases vapores intenc n det";-;-;-;-;-;-;-;1;2;2;-;1;-;-;1;-;-;-;-;-;-;-;7
"Y18   Envenen pesticidas intencao nao determinada";-;-;-;-;-;-;-;1;-;2;2;4;1;3;2;-;3;1;-;-;-;-;19
"Y19   Env out prod quim subst noc e NE int n det";-;-;-;-;-;-;-;3;5;4;4;2;2;3;6;2;2;-;-;-;2;-;35
"Y20   Enforc estrang sufoc intenc nao determinada";-;1;2;1;2;1;3;6;22;26;26;16;14;9;13;3;2;7;3;3;7;5;172
"Y21   Afogamento submersao intenc nao determinada";-;-;-;-;3;1;6;25;27;21;16;16;14;11;17;6;5;6;3;2;1;12;192
"Y22   Disparo de pistola intencao nao determinada";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"Y23   Disparo arma fogo maior calibre intenc n det";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;3
"Y24   Disparo outr arma fogo e NE intenc nao det";-;-;-;-;-;-;-;37;51;28;23;16;9;9;7;6;6;-;-;-;1;1;194
"Y25   Contato c/material explosivo intenc n det";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"Y26   Exposicao fumaca fogo chamas intenc n det";-;-;1;-;-;-;1;1;-;5;-;2;4;6;6;2;4;2;2;1;4;3;44
"Y27   Exposic vapor agua gas obj quente int n det";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"Y28   Contato obj cortante penetrante intenc n det";-;-;-;-;-;-;-;1;5;7;14;8;7;10;5;5;1;2;-;-;1;3;69
"Y29   Contato obj contundente intenc n det";-;-;2;-;3;3;1;26;40;43;40;51;66;89;61;57;42;44;36;26;81;23;734
"Y30   Queda salto empurr lugar elev intenc n det";-;-;1;-;1;1;1;4;4;3;2;4;4;1;4;8;4;10;10;22;57;-;141
"Y31   Queda perman corrida obj mov intenc n det";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"Y32   Impacto veic a motor intenc nao determinada";-;-;-;-;-;-;-;1;-;1;1;2;-;-;1;1;-;-;-;-;-;1;8
"Y33   Outr fatos ou eventos espec intenc n det";-;-;-;-;1;-;-;-;-;1;-;2;1;4;-;-;-;2;2;1;5;1;20
"Y34   Fatos ou eventos NE e intenc nao determinada";3;-;6;-;5;4;3;31;38;41;46;58;47;59;67;47;43;43;43;47;160;20;811
"Y35   Intervencao legal";-;-;-;-;-;-;-;55;51;30;13;11;5;2;1;2;-;-;-;1;2;5;178
"Y43   Subst de acao prim sistemica";-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;4
"Y44   Subst farm atuam prim s/constit sangue";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;3
"Y45   Subst analges antipiret e antiinflamatorias";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;1;-;-;1;-;5
"Y47   Sedativos hipnoticos e tranquilizantes";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;3
"Y57   Outr drogas e medicamentos e as NE";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;1;-;2;-;2;-;9
"Y60   Cort punc perf hemorr acid cuid med cirurg";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;3
"Y65   Outr acid durante prest cuid medic cirurg";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y71   Disp cardiovasculares assoc incid adversos";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;2
"Y72   Disp utiliz otorrino assoc incid adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Y74   Disp gerais uso hosp pessoal assoc incid adv";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"Y79   Disp ortopedicos assoc a incidentes adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Y83   Reac anorm compl tard interv cirurg s/acid";-;-;1;-;3;-;-;2;2;5;4;10;9;12;12;21;19;18;19;26;53;-;216
"Y84   Reac anorm compl tard out proc med s/acid";-;1;-;-;-;-;-;-;1;-;-;1;-;2;2;2;-;7;3;3;6;-;28
"Y85   Sequelas de acid transp";-;-;-;-;-;-;-;1;1;-;-;1;1;1;1;1;2;2;-;1;-;-;12
"Y86   Sequelas de outr acid";-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;-;1;2;2;-;5;-;14
"Y87   Seq lesao autopr inten agress fato int indet";-;-;-;-;-;1;-;-;1;3;4;1;2;2;1;2;2;3;3;-;2;-;27
"Y88   Sequelas cuid med cirurg consid causa ext";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;4;-;7
"Y89   Sequelas de outr causas externas";-;-;-;-;-;-;-;-;-;-;1;1;-;3;-;-;3;-;-;-;1;-;9
"Total";3491;1337;2259;1;1111;618;857;2753;4183;4792;5507;6609;9067;12236;16399;19615;22130;23482;26951;30162;75907;900;270367
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
